Review,a0,a1,a2,a3,a4,a5
"Bữa sáng k phong phú mấy, ít đồ ăn. tầm 8h30 là hết đồ. đồ ăn bình thường . điều hòa phòng mình k mát mấy, mình phải nhờ lễ tân lấy thêm quạt.",0,2,0,2,0,0
"Kính gửi quý khách hàng, trong lĩnh vực nào cũng có người khen người chê, đặc biệt là trong lĩnh vực nhà hàng! Nhà hàng 114 xuân diệu luôn lấy chất lượng và cung cách phục vụ khách hàng là trên hết! Nhiều lúc có sai sót mong khách hàng thông cảm! Quý khách hàng vui lòng liên hệ số điện thoại 0933.117.585 để đặt bàn và được tư vấn món ăn chu đáo hơn! Cin chân thành cảm ơn quý khách!",0,0,0,5,0,0
"Phong cảnh thơ mộng với những thác nước, thác nước đẹp như tranh vẽ. An tuyệt đối PHẢI! Bạn cũng có thể bơi ở một trong các hồ.",5,0,0,0,0,0
"Lần thứ 2 quay lại nhà hàng, không gian quán và đồ ăn vẫn ngon như lần đầu tiên mình tới đây. Nhân viên Quân tư vấn nhiệt tình, đồ ăn lên nhanh.",5,0,5,5,0,0
"Tươi ngon, giá oke, sạch sẻ đường lớn dễ tìm",0,0,0,5,0,0
"Hàng hóa đa dạng, phong phú, nhiều loại, tem mác đầy đủ, nhân viên nhanh nhẹn, chỉ là giá cao hơn so với các cửa hàng bán lẻ đặc sản khác, chắc do đây là siêu thị
",0,0,0,0,0,5
"Có đầy đủ các loại đặc sản của Quy Nhơn. Nên mua ở đây vì giá cả hợp lý. Không nên mua ở phòng chờ trong sân bay, rất đắt.",0,0,0,0,0,5
"Bãi biển đẹp. Gần công viên thiếu nhi. Thích hợp cho trẻ em. Và cho ng lớn nữa.
",4,0,0,0,0,0
Tôi vừa trải nghiệm chuyến đi từ tp Quy Nhơn đi sân bay . Gọi xe 4 chổ không ngờ lại được xe 7 chổ chở đi . Mà giá thì có 270 ngàn gồm phí BOT luôn nhé . Lúc vào tp k biết có Uber . Thank ad nhiều .,0,0,0,0,4,0
Rất muốn quay lại vào một dịp khác để có thể thể hiện sự hài lòng và muốn cám ơn các bạn nhân viên nơi đây.,0,0,5,0,0,0
"Đến ăn 1 bữa tối ngon miệng, gọi 1 món súp 3 vị, vị súp lạ nhưng hơi ít. Salad quả bơ cá hồi hơi ít, ăn lạ miệng. Gọi sườn cừu và hải sản đều ngon. Có thể nói đây là nhà hàng Pháp nhất từng ăn. Chỉ là đồ ăn tuy lạ nhưng hương vị chưa thật sự ấn tượng, và giá thì hơi cao.",0,0,3,3,0,0
"Lần đầu đến quy nhơn du lịch được người bạn giới thiệu thuê xe ở đây, cảm thấy rất hài lòng khi nhận được xe, xe sạch sẽ, động cơ chạy êm, còn có sẵn mũ bảo hiểm và áo mưa nữa chứ. Nếu có dịp đến quy nhơn lần nữa mình cũng sẽ thuê xe bên các bạn.",0,0,0,0,5,0
"Mặc dù người lớn hay dặn dò đừng ăn gà rán quá nhiều, đừng ăn đồ chiên dầu mỡ quá nhiều, nhưng liệu có mấy ai cưỡng lại được sức hấp dẫn của gà rán hay không? :v Ở Quy Nhơn, ngày nào chán quá không biết ăn gì thì hẳn là sẽ đi ăn gà rán, mẹ không nấu cơm, cũng sẽ dắt em út đi ăn gà rán. Ăn gà rán ở đâu? Quy Nhơn có 4 thương hiệu gà rán luôn, nhưng em mình hay đòi ăn Jollibee nhất, tại nước chấm ở đây không cay, ở đây còn có mì Ý nữa. Jollibee có 2 tiệm, 1 là ở tầng 1 Kim Cúc Plaza và 1 ở Nguyễn Huệ, gần ngay Nice Cafe ấy. Cá nhân mình thấy gà rán ở đây ngon mà, nước chấm ngọt ngọt chua và ít cay nên dễ ăn ^^",0,0,0,5,0,0
Thứ 4 hàng tuần hay có ca nhạc tối. Có thể ghé những khi hai mình hoặc nhiều mình cũng được nha.,4,0,0,0,0,0
"Mình gọi 5 món lần đầu thì hết 3 món hết. Nhân viên vẫn order nhiệt tình và chắc chắn là vẫn còn, nhưng vài phút sau thì một bạn khác nữa thì báo hết. Mình đành chọn món khác, hi vọng là còn cái để ăn. Thêm một lần nữa nhân viên vẫn chắc chắn còn và đi ra lại báo hết. Chấp nhận chọn món khác và tụi mình chờ hơn nửa tiếng mới ra đc món khai vị rồi sau đó đợi thêm 20’ nữa vẫn không thấy tăm hơi món tiếp theo. Bọn mình vào trước nhưng quán ưu tiên những bàn đi theo gia đình. Cách phục vụ của quán quá tệ. Bọn mình hỏi và nhắc nhở liên tục nhưng nhân viên vẫn lơ. Cảm thấy thất vọng.",0,0,0,1,0,0
Có ở tại khách sạn mà khách sạn báo mình vắng mặt cảm thấy khách sạn không tôn trọng khách hàng.,0,1,0,0,0,0
"Tưởng vào như các bảo tàng khác hoá ra phải đặt chỗ trước, còn ko thì ko đc vào mất công đến.
",3,0,0,0,0,0
"Điểm thuê xe cách cồng bến xe khách Quy Nhơn khoảng 200m, cô chú chủ rất vui vẻ. Xe còn mới và đi rất ổn, ngoài ra giá cả cũng phải chăng nữa nghen. Địa điểm nên tham khảo nếu tự thuê xe máy để đi du lịch trong thành phố.",0,0,0,0,4,0
"Trà sữa mặt chó, 1 thương hiệu làm nên tên tuổi của mình nên chất lượng mụi vị có nét đặc trunwg riêng của trà sữa chó mặt xệ. Ở đây trà sữa có nhiều vị cho bạn lựa chọn và giá tiền khác nhau 1 xíu thôi, nhưng mình lại thích cái vị trà xanh nhất. Đặc biệt ở quán mình thích cái lắng nghe đánh giá từ khách hàng và khắc phục rất tốt, cái này chỉ nhỏ nhặt thôi nhưng mang lại sự tin tưởng của khách hàng. Giá tiền của trà sữa mặt xệ giao động từ 20k-40k nhé các man <3",0,0,0,5,0,0
Tôi có một buổi tối thật tuyệt vời tại nơi này một tầm nhìn tuyệt đẹp đồ uống ở đây rất là phù hợp đồ ăn rất ngon nhân vien phục vụ rất thân thiện nhiệt tình và chu đáo giá cả rất hợp lý,0,0,0,5,0,0
"Lòng vòng mấy dạo rồi vào quán này bởi view biển lại k quá nhỏ, Quán có hồ lựa hải sản tại quán luôn nên hải sản rất tươi, bọn mình 5 đứa gọi 1 lẩu hải sản , 1 cá hấp cuốn bánh tráng , 1 dĩa sò điẹp , 1 hào nướng mỡ hành, nhưng kết nhất là món cá rất tưoi và thơm, thêm tiền nước non này kia nữa, mỗi đứa thiệt hại 185k",0,0,0,5,0,0
"Sát bên biển, view cực đẹp, giá cả hợp lí",0,4,0,0,0,0
"Ở đây không có ai cười, nhân viên có lẽ làm việc cho một tên bạo chúa Trung Quốc nào đó, đồ ăn ra chậm và không có tổ chức, có thể ăn được nhưng chỉ có vậy thôi, ngoài món thịt ba chỉ chiên giòn",0,0,0,2,0,0
"Mình mua hộp mực rim me với giá 85k về mở ra thì bên trong mực đã bị mốc. Vào cửa hàng hi vọng mua được đồ chất lượng tốt hơn ngoài chợ mà cũng k hơn.
",0,0,0,1,0,0
"Thái độ nhân viên thì tôi ko có ấn tượng gì đặc biệt, nhưng vị trí và cảnh quan thì rất thích. Chúng tôi đã chụp ảnh, thư giãn, và ngồi chơi rất lâu tại đây.",4,0,0,0,0,0
Khách sạn đã xác nhận trang trí thêm trong phòng nhưng ko có j khi tôi đến nhận phòng.,0,2,0,0,0,0
"Trong một thời gian dài, tôi đã không sử dụng bất kỳ xe buýt nào ở Việt Nam vì sự nguy hiểm của nó. 
Tôi thực sự sợ hãi hầu hết các công ty xe buýt địa phương ở đây: bấm còi quá nhiều, lái xe quá nhanh, lái xe thô lỗ, dịch vụ kém. . . Hầu hết các trình điều khiển không quan tâm đến sự an toàn. Họ chỉ cố gắng kết thúc chuyến đi nhanh nhất có thể. Gần đây, tôi đã thử 3 S Limo để đi Lat và Nha Trang. Đầu tiên tôi rất ngạc nhiên vì trong chiếc xe buýt Lat của tôi từ TP HCM, tôi là khách duy nhất và xe buýt vẫn chạy đúng giờ, khởi hành đúng giờ và tài xế rất lịch sự mặc dù lúc đầu họ không có số lượng khách dự kiến sân khấu. Đó là lý do tôi tiếp tục chọn 3 S Limo cho chuyến đi thứ hai đến Nha Trang. Tóm lại, 3 S Limo rất khác so với các xe buýt địa phương khác. Đó là xe buýt 16 chỗ cung cấp wifi miễn phí, nước miễn phí, chăn miễn phí, bộ sạc miễn phí. . . và phòng chân thoải mái. Bạn có thể xem YouTube trong chuyến đi của mình với tai nghe trên mỗi ghế. Ngoài ra còn có mặt nạ oxy để chống khói kèm theo mỗi ghế. Họ thực sự quan tâm đến dịch vụ và các chuyến đi an toàn.",0,0,0,0,0,0
"Bãi đậu xe ô tô hơi bất tiện tí xíu, nhưng vẫn đậu đỗ tốt.",0,0,0,0,3,0
"Chất lượng dịch vụ cho thuê ở đây rất tốt, Mr Bảo tư vấn tham quan nhiệt tình",0,0,0,0,5,0
"Người nước ngoài đi taxi là phải bo hay gì??? Người ta đang sốt ầm ầm đứng không nổi mặt xanh lè, 
nhờ vịn xuống xe cũng không chịu, thái độ thì hằm hằm.",1,0,0,0,1,0
"Giá tốt,  lịch sự, nhanh nhẹ nhàng, chất lượng. Hàng hoá phong phú",0,0,0,0,0,4
"Quán có chai nươc mang đi cực kute, món bông lang trứng muối cũng ngon nữa, ưng chỗ này, có hơi xa trung tâm chút nhưng món quá ổn",0,0,0,5,0,0
"Khách sạn rất tuyệt, nhân viên nhiệt tình, phòng ốc đẹp. Mình có sử dụng dịch vụ giặt là tuy nhiên nhân viên giao nhầm giờ, bên khách sạn giải quyết rất thoả đáng ( không thu tiền giặt là và xin lỗi khách rất thiện chí). 10 điểm.",0,5,0,0,0,0
"Hôm nay cho bữa trưa, chúng tôi đến Gia Vy 2 để ăn trưa. Bánh kếp Việt Nam với thịt lợn hoặc tôm là khá tốt. 
Bạn cũng được cung cấp một đĩa lớn của rau xanh và giấy gạo và bạn đặt tất cả lại với nhau và cuộn nó. 
Đó là một bữa ăn ngon. Bia như thường lệ không lạnh nhưng bạn có thể có một cục đá lớn trong ly.",0,0,4,4,0,0
"Nhìn hơi cũ so với hình ảnh, bất tiện là đường 1 chiều đi vòng vòng không chú ý dễ lạc .vòng mất thời gian",0,2,0,0,0,0
"Đã được cải tạo và sửa sang lại thành công viên, rất đẹp và thoáng mát. Chụp tháng 12/2021
",4,0,0,0,0,0
"Di chuyển từ Quy Nhơn đi Phú Yên ban đầu mình định book luôn xe 4 chổ để đi về trong ngày nhưng chi phí cao quá, 1tr2 . Bọn mình cần phải tính toán chi li lại thế là quyết định thuê xe máy chi phí chỉ bằng 1/10 thuê oto, xe số sirius xe mới giá chỉ 120.000/ ngày. Cảm giác phượt khám phá con đường Quy Nhơn - Phú Yên mới tuyệt làm sao, đường rất dễ đi và rất đẹp nữa, đi chẳng mệt tí nào, bọn mình con gái mà đi vô tư luôn. Mang đến nhiều trải nghiệm rất thú vị. Cảm ơn dịch vụ cho thuê xe máy Quy Nhơn Gía rẻ đã giao cho mình một chiếc xe rất mới và hổ trợ mình rất nhiều trên đường đi nhé",0,0,0,0,5,0
"Theo mình biết đây là chợ tập trung phục vụ chủ yếu cho khu vực lận cận (khu tái định cư phường Trần Quang Diệu). Chợ được thành lập cỡ 10 năm trở lại đây, chợ có diện tích không lớn lắm nhưng được quy hoạch nên các gian hàng, sạp hàng cũng gọn gàng sạch sẽ. Giá cả ở chợ này mình đi chợ cũng thấy tạm ổn, không cao hơn những chợ khác là bao nhiêu. Chợ chỉ bán vào buổi sáng, buổi chiều đóng cửa.
",0,0,0,0,0,5
"Bạn lễ tân nữ và anh bảo vệ thật thà, nhiệt tình.",0,3,0,0,0,0
"tạm được, không đẹp như mong đợi vào ban ngày. Hình như có ban nhạc vào buổi tối.
",4,0,0,0,0,0
"Nhân viên dễ thương, xinh xắn nhiệt tình
Tư vấn chu đáo, nhẹ nhàng.",0,0,0,0,0,5
"Không cho quyền lựa chọn các dịch vụ của phòng( ăn sáng, view biển)",0,3,0,0,0,0
Không có nhiều hàng ăn uống trong khoảng cách đi bộ,0,0,3,0,0,0
Tôi là người đến từ Sài Gòn và là lần đầu tiên tôi đi du lịch và ghé ăn quán này Quán ăn tại đây đồ ăn thì ngon tươi như tôi thích nhất là món lẩu cua đồng của quán mình và cả món tôm sú hấp rất là hợp khẩu vị của tôi và anh em tôi còn được cái là nhân viên phục vụ tốt nhiệt tình tôi lại được xem bóng đá với TV to xem thật là đã tôi rất thích quán Nếu có dịp lần sau tôi sẽ ghé quán vài lần nữa,0,0,0,5,0,0
Điều duy nhất tôi không thể chịu được là sự nóng bỏng:),0,0,0,0,0,0
"Nhà hàng này cực kỳ đắt đối với chất lượng và dịch vụ được cung cấp (nếu chúng tôi có thể gọi dịch vụ). Thức ăn của chúng tôi (tôm sú) đến 
không nướng mà bị cháy. Họ chỉ cung cấp cho bạn một số loại rau và gia vị lố bịch.",0,0,2,2,0,0
Mọi thứ quá ok so với tầm giá.,0,4,0,0,0,0
"Nhân viên thân thiện, giá cả hợp lý",0,0,0,0,0,5
"Chợ đồ ăn vặt lớn ở miền Trung Việt Nam, gần ga Quy Nhơn nên bạn có thể dễ dàng tìm thấy chúng hơn. ",0,0,0,4,0,0
"Có công việc gần nó nên mình tranh thủ cùng đám bạn zô quán này để uống nước ngồi chơi xíu. Đây là lần 2 mình ghé quán nên rút kinh nghiệm mình kêu nốt mấy món mà lần trước mình đi chưa có cơ hội kêu ra thưởng thức. Ở đây có cả đồ ăn vặt cho các men ăn vặt gặm nhấm đấy nhan, à quán này rất chịu khó tìm hiểu những món mới để làm hương vị lạ cho khách hàng nữa đấy. Về giá cả thì mình thấy cũng hợp lý túi tiền của sinh viên lẩn người đi làm <3. Chúc quán có thêm nhiều món mới chiều lòng khách hàng nhé <3",0,0,0,5,0,0
"Quán cà phê theo phong cách cổ điển dành cho những ai muốn tìm về quá khứ, không gian đẹp, nhân viên nhiệt tình. Mình cũng rất thích nơi đây nhưng có lẽ mình sẽ không muốn quay lại lần hai vì hai lý do. Thứ nhất là hôm đấy mình đi trúng ngày có đêm nhạc diễn ra, nên có phụ thu 10k/ người. Có hai bạn chủ đạo cũng như MC chương trình hát,mà mình thấy không gian đẹp thế này mà hai bạn ấy hát nhạc kiểu j mà mình nghe không lọt được từ nào, bạn mình đi chung với mình cứ hỏi là đang hát cái j thế,tiếng Việt hay tiếng Anh vậy?cũng có thể mình không hợp gu nhạc. Nhưng tệ nhất là nước uống. Mình gần như bỏ hết ly yougurt ca cao của mình. Vì nó vừa đóng cục, vừa đắng. Nên mong quán sẽ cải thiện hơn.",0,0,0,2,0,0
"Tôi đến ăn vào buổi trưa! Nhà hàng nhỏ cũng khá đông khách. Tôi đã gọi bánh xèo tôm và bánh xèo bò. Cá nhân thì tôi thấy 
không được ngon như kỳ vọng nhưng cũng đáng để thử một món ăn mới.",0,0,3,3,0,0
"Mình nghe nói quán này làm mưa làm gió với các bạn trẻ quy nhơn nên thử đến xem như thế nào. Quả đúng thật, quán view rất rộng, có phòng máy lạnh rộng lắm nhé, quán có chịu khó đầu tư về view nên thấy nhiều view của quán đẹp để chụp hình! Mìn thích ở quán cách nhân viên phục vụ rất chuyên nghiệp và lịch sự nhé kiểu như những quán sang trọng sài gòn v! Trà sữa của quán khá ngon và nhiều nhé uống hết 1 ly chắc no chanh bềnh luôn nè :))) còn về giá cả thấy rất hợp lý cho các bạn sinh viên trẻ nhé! Có dịp mình sẽ ghé quán thêm vài lần nữa <3 <3",0,0,0,5,0,0
