 ,Review,an_uong
49,Xin link fb để đặt món vs ạ,2
50,"Ship 2 em ly tới trường THCS Nhơn bình
nha 12h30",2
51,"Các bạn đã biết tin gì chưa BOBAPOP đang có chương trình quà tặng đặc biệt vớ BobaSocks để mùa đông này không cô đơn. ❄️❄️

🎄Tặng vớ BobaSocks phiên bản Limited khi mua một trong hai thức uống mới Trà An Lành hoặc Matcha Xoài Sủi Bọt (size gì cũng được nha). Chỉ cần order một trong hai ly bạn đã có ngay 1 đôi vớ siêu ngầu còn chần chờ gì nữa.
* Thời gian áp dụng từ ngày 17.12.2018 đến khi hết quà tặng.

Mau mau lên lịch cùng bạn bè mang BOBASOCKS phiên bản LIMITED về làm quà mùa đông đi nào.
____________________________________________",4
52,"Thương hiệu trà sữa từ Đài Loan.
Với menu đa dạng nhìn hoa cả mắt, loại nào cũng có vị đặc riêng cùng với sự điều chỉnh lượng đường và đá tùy theo ý thích mỗi người.
View quán khá ổn, điểm trừ ở đây là cửa khá ồn.
Nhân viên phục vụ bình thường.
Bình thường mình cũng uống khá nhiều loại ở Bobapop nhưng nay mình chỉ review hai loại mình đang dùng
 * Trà An Lành (M) 35.000đ mang sắc đỏ tượng trưng cho lá cờ Việt Nam. Có một chút vị chua chua của cam, một chút vị ngọt ngọt của xoài, còn bonus thêm topping hạt nguyên vị. 
 * Trà sữa Bạc Hà (M) 29.000đ đối với team ghiền bạc hà thì đây là lựa chọn tuyệt vời nhất. Có hương thơm đặc trưng của bạc hà, khi uống vào cảm giác the the mát mát.",4
53,"Đã là tín đồ trà sữa thì không nên bỏ qua địa điểm này . Bobapop trà sữa nhìu loại với giá cả vừa phải ! Bao bì phải nói là cực cool, rất đẹp. Lúc oder thì nhân viên tư vấn tận tình và phục vụ cũng rất thân thiện ! Còn không gian thì khỏi phải chê phù hợp để tụ tập ôn bài hoặc hộp nhóm là quá chuẩn lun ! Quand thưingf xuyên có các chương trình khuyến mãi, hãy chớp lấy cơ hội và tận hưởng nè . Các bạn cũng hãy đến thử nhé !!!",4
54,"Trà sữa ngon đậm vị,nhân viên thân thiện, chú bảo vệ nhiệt tình,.... sẽ quay lại dài dài nha",5
55,"Mình hơi bị ghiền trà sữa ở chỗ này cả uống tại chỗ cả mua về. Quán có các góc khá hẹp,nhưng nếu ngồi nhìn uống đường thì ok, mình uống từ lúc mới khai trương tháng 11/2017 tới giờ kìa. chẳng biết đã đổ hết bao nhiêu tiền vào rồi. Vì đồ uống ở đây rất ngon rất đặc trưng. Mỗi loại là một hương vị riêng chứ không bị nhầm lẫn đi đâu được. Nhưng mình đề nghị cho ít đá tí thôi, nhiều đá quá. Hôm nào hết tiền mình chỉ mua loại trà sữa thường, ly bự chà bá mà có 15k thôi.",5
56,hôm nay tinh cờ uống thử bobapop trà sữa nhìu loại vs giá cả vừa phải ! Lúc gọi món thì nhân viên tư vấn tận tình và phụ vụ cũg khá ok ! Còn không gian thì khỏi phải chê phù hợp để tụ tập ôn bài hoặc hộp nhóm là quá chuẩn lun ! Các bạn cũng hãy đến thử nhé !!!,5
57,"Trà sữa ở đây mình thấy ngon, nhân viên phục vụ nhiệt tình vui vẻ. Mình thấy rất ok 👍",5
58,"Hôm qua mình có ghé quan uong, nuoc ngon lắm luon nha, nhân viên thì nhiết tình, thân thiệt... mình sẽ ghé lại dài dài nha",5
59,Đã thử qua sữa tươi trân châu đường đen nhìu quán nhưng hôm nay mới uống thử của bobapop ! Có độ ngọt vừa phải cộng thêm vị béo của sữa nói chung tuyệt vời ông mặt trời ☀️ ! Nhân viên nhiệt tình và khá thân thiện vs không gian thoáng mát và sạch sẽ !!!,5
60,"Xem đánh giá thì cũng đã có bạn phàn nàn về thái độ phục vụ của nhân viên nhưng vẫn chưa khắc phục được. Nhân viên order không niềm nở, thái độ cư xử khá tệ.",2
61,"Trà sữa khá thơm. Khoai môn béo béo. Có cả dấu tích điểm, nhân viên khá thân thiện",5
62,"Hôm qua mình đến mua trà sữa, đổi thẻ tích điểm nên đưỡ trừ tiền vào hoá đơn nhưng nhân viên phục vụ (bạn nữ nhưng phong cách và tóc tai kiểu con trai) lại cứ kiểu mặt dằm dằm, cũng không thèm đưa thẻ mới để mình tích điểm như các bạn nhân viên khác",2
63,Các loại thức uống rất ngon.Mình đã quay lại đây 3-4 lần vẫn thấy thích.Quán dễ tìm mỗi tội hơi nhỏ với nóng lắm.Các bạn sẽ không thể để xe ở ngay trước quán nếu vào uống.Nhân viên cũn nhiệt tình và cá bạn cũng có thể tích dấu và đổi trà sữa nếu đủ con dấu...nói chung là tuyệt,3
64,"Quán có các anh chị nhân viên toàn trai xinh gái đẹp 😍 và phục vụ rất nhiệt tình, đồ uống ngon mà chất lượng cao. Vị trí quán có view đẹp có thể ngồi tầng trên mà ngắm phố phường đông đúc nhộn nhịp. Ngoài ra còn có rất nhiều cảnh đẹp để có thể cùng bạn bè, người thân lưu lại những kỷ niệm đáng nhớ",2
65,"Mình đến chỗ này ba lần rồi hai lần ở hà nội và lần này là ở quy nhơn nè ^^ !!. Trà sữa của bobapop thương hiệu chó mặt xệ luac nàu cx làm mình ưng ý 😇😇😘. Giá cả thù khỏi noai rồi. Trà thì mình mua 3Q và chanh mật ong, trân châu thì dai dai ko cứng bánh flan thì mịn và mềm mùi thơm, suong sáo thì bth. Trà thì mình gọi 50 đá 50 đường uống cực vừa ko ngọt quá mà cx ko nhạt. Vì trà khá rõ thơm thơm. M lúc nào cx cực thik logo của bobapop dễ thương lắm luôn ý mà lúc nào cx thay đổi . Nói chung là sẽ ủng hộ lâu dài 😍😍😘😘.",5
66,"Trà sữa mặt chó, 1 thương hiệu làm nên tên tuổi của mình nên chất lượng mụi vị có nét đặc trunwg riêng của trà sữa chó mặt xệ. Ở đây trà sữa có nhiều vị cho bạn lựa chọn và giá tiền khác nhau 1 xíu thôi, nhưng mình lại thích cái vị trà xanh nhất. Đặc biệt ở quán mình thích cái lắng nghe đánh giá từ khách hàng và khắc phục rất tốt, cái này chỉ nhỏ nhặt thôi nhưng mang lại sự tin tưởng của khách hàng. Giá tiền của trà sữa mặt xệ giao động từ 20k-40k nhé các man <3",4
67,Quai vải dễ thương. Nhân viên thân thiện nhiệt tình. Trà sữa đậm trà đa dạng. Rất ngon.,5
68,"Nuoc uong ngon,sẽ quay lại",5
69,"Mình có vô quán thêm 2 lần. 1 lần trước Tết và 1 lần hôm mùng 5 Tết. Lần 1 là mình mua ly trà sữa trà xanh. Nhưng ly đem ra thì trắng bệch. Mình thắc mắc thì bạn nhân viên giải thích là do có trà sữa có sữa nên màu trắng như vậy?. Ok. Vậy tóm lại trà sữa trà xanh của Bobapop là trà xanh bình thường mình hay là Matcha?. Nếu là trà xanh bình thường thì nhân viên đưa nước hoặc là order nên giải thích rõ hơn để khách ko phật ý về chất lượng nước uống. Và uống vô cũng ko thấy vị trà xanh đâu. Chỉ toàn là vị ngọt của đường.

Lần 2 thì mình order trà gạo nâu. Lần này thì mình thấy ổn về nước uống. Khá lạ miệng và ngon đó. Nhưng về quán thì nên xem lại. 1 là bạn order ko niềm nở với khách. Bạn ấy nói chuyện trống ko, lúc đặt bill lên bàn thì để cái "" chạch "" giống như là muốn dằn mặt mình vậy. Đến lượt bạn phục vụ tầng trên cũng lầm lầm lì lì, dọn bàn ko sạch sẽ, rác đầy dưới chân, lau bàn quẹt quẹt vài đường cho có. Hộp để khăn giấy thì ko lúc nào có giấy hoặc lúc có cũng chỉ còn vài tờ. Mình biết là các bạn làm việc Tết cũng đuối sức rồi nên chủ quán có vẻ sắp đặt nhân viên làm quá sức hay sao vậy?. Dịp Tết nếu ko thể tăng cường người được thì quán nên đóng cửa mấy ngày Tết đi để quán đừng có bê bết như vậy. Vấn đề lớn nhất là nhà vệ sinh nữa. Oimeoi ko còn từ gì để diễn tả luôn. Mình bước vô hôm đó cảm giác như nhà vệ sinh này cả tháng rồi các bạn ko ngó ngàng tới. Vừa bốc mùi vừa dơ kinh khủng, bồn cầu thì van khó xả nước ( cái này tính nói từ lâu rồi nhưng lúc đó còn đỡ hơn lúc mình vô bây giờ ấy ). Khách nào ói mửa trong bồn rửa tay thì để nguyên xi....nói chung ko riêng mình mà khách nào vô nhà vệ sinh cũng tặc lưỡi đi ra. Có mấy khách Tây đến quán đi nhà vệ sinh như vậy ko biết họ đánh giá sao về Quy Nhơn và người VN mình như thế nào nữa? 😑",1
70,"Trà sữa ở đây khá ngon nhưng hơi ngọt , nhân viên phục vụ chu đáo , có điều nếu mua về thì chỗ ngồi đợi hơi nhỏ nên lúc quán đông phải đứng đợi ,giá cả cũng tạm ổn cho một thương hiệu lớn.",3
71,Phục vụ nhanh hưong vị chấp nhận,4
72,Trà sữa đậm đà hơn royaltea và ding tea nhân viên nhanh và thân thiện. Mình uống trà xanh sủi bọt trân châu. Trà đậm đà thơm thêm lớp kem mặn mặn béo béo rất ok,5
73,Không gian quán nhìn chung thì ok. Nước mình cảm thấy chỉ có mỗi Trà xanh kiwi là ổn còn các món còn lại thì chưa ok lắm. HÌnh như quán ko gắn camera an ninh các lầu trên thì phải. sàn nhà lúc nào cx ẩm. Bàn lúc sạch lúc dơ. Giá cả thì ok ạ,4
74,"Dù nhiều quán trà sữa mọc lên khá nhiều tại Quy Nhơn, nhưng đi quán nào, đầu tiên là minh thử tra sữa vị truyền thống . Mình thấy chi nhánh Quy Nhon vị truyền thống không thay đổi gì nhiều so với các chi nhánh tại các thành phố lớn hình như có phần nhạt vị trà hơn thì phải. Nhưng không sao vẫn rất ngon và hợp khẩu vị mình !!",4
75,"Nói về Bobapop thì cũng khá là có tiếng ở những thành phố lớn và ở Quy Nhơn, hồi mới khai trương khó có thể để mua được 1 ly trà sữa chó mặt xệ phải xếp hàng dài, nay có đở rồi có chổ ngồi uống khách có thưa ít lại. Trà sữa đây mình thấy cũng khá ngon có vị riêng của hãng, đều lúc vào quán mình thấy có mùi hôi hôi của sơn, chắc là do quán mới làm nên còn mùi hôi. Lần thứ 2 mình ghé rồi, theo mình nghỉ quán khá là tuyệt vời cho giới teen, đều hi vọng quán có nhiều chương trình khuyến mãi về giá hơn. <3",4
76,"Bị thất vọng về không gian của quán . Không hiểu sao quán lại tận dụng kiểu chia ra từng phòng mà phòng vệ sinh lại nằm trong phòng đó. Decor không có gì ngoài tấm hình này , nền xi măng ẩm thấp , mở ra toàn nghe mùi sơn . Nói chung không gian này không phù hợp cho một quán trà sữa có tên tuổi như thế này . Quán đang có chương trình khuyến mãi , mình mua 4 ly được tặng voucher 20k . Chất lượng là điều duy nhất cứu vớt cho bobapop. Hồng trà vị khá đậm , mấy bạn nhớ lắc phần sủi bọt lên cho đỡ bị đắng và sẽ ngon hơn nhiều",3
77,"Noel đến rồi nên Bobapop cũng bắt đầu đổi mẫu túi nhựa và ly rồi đó. Nói chung đây là 1 trong những thương hiệu mình thích nhất vì tích cực đầu tư design mỗi mùa lễ. Halloween vừa rồi thì có cái túi hình cưa, siêu cute. Noel thì có chó quàng khăn. Ai chê thì chê chứ mình vẫn 1 lòng với bobapop, trà đẹp vị thanh thanh chua chua kiểu trà sâm tắc, ăn với thạch sựt sựt không nhớ tên. Ly nâu đậm, ly này uống giải trí, uống chiều cho mát chứ ai hảo béo, hảo ngọt thì chắc k care nổi",4
78,Đậm vị trà vs giá cả hợp lý còn không gian thì thoải mái sạch sẽ là nơi mà chúng ta có thể thư giản cùng bạn bè ! Nhân viên thì nhiệt tình chu đáo và phục vụ khách hàng tận tình !!!,5
79,Hồi chiều mình với mấy bạn có ghé bobapop dùng thử nHân viên order nhiệt tình. Menu đa dạng không quá mắc. Mình uống trà xanh kiwi. Giảm đườg nên rất vừa uống. Quán khá rộng. Nhân viên nhanh nhẹn. Sẽ quay lại,5
80,"Trà sữa ổn, giá ổn, không gian hơi chật và ồn. Trân châu đen ngon hơn trân châu trắng :)",4
81,Nghe nói nhìu nhưng hôm nay mới uống thử trà xanh kiwi sủi bọt ! Đậm vị trà còn cộng thêm vị chua chua của kiwi vs đặc biệt thêm lớp sủi bọt béo béo thì quá là ok lun ! Còn về phần giá cả thì hợp lý vs menu rất đa dạng và có nhìu món mới lạ !!!,5
82,Giá tiền rẻ hơn các quán khác nhưng vị bình thường,3
83,Quán khá rộng. Nhân viên nhiệt tình nhah nhen. Nước đậm đà. Giá lại khoảg trung bình. Sẽ quay lại,5
84,"Nghe mấy bạn cmt nơi là ngon ơi là ngon mà là ngon nhất quy nhơn. Và giá rẻ nữa chứ.
Nói thật theo minh uong thử 4 ly trong 2 ngày đầu ( vk minh thích uong tra sữa nên mình mới chịu khó đi)
Minh nhớ là uong 1 ly matcha nhật vs 1 matcha bạc hà vs 2 ly kia mùi gì quên rầu. 
Mình cảm nhận trà sữa uong ok ( tạm dc) nhưng uong cái matcha bạc hà nói thiệt uong mà tưởng tưởng i như đag uong socola bạc hà của thag goky đó. Ko có mùi matcha mà mùi bạc hà ko. Uống 4 ly ko cảm nhận mun uống nữa mà uong dc 1/2 ly là ngán rui. 
Thạch thì minh thấy s giống thạch rẽ tiền quá. Có hạt thuỷ tinh nữa chứ (hạt thuỷ tinh giống mấy ng bán tra sữa bình dân ko khác gi lun) quán là quán nổi tiếng ở thành phố lớn về. Mà mình nghe có tiếng lắm. Nhưng uống rùi thấy thất vọng ghê gớm. Mong quán càng ngày càng cố gắng phát triển mạnh hơn.
( mình mua đem đi nên chỉ thấy dc 1 thứ là quán làm rất tốt về vấn đề sếp hàng và đưa menu cho khách từ lúc sếp hàng để tha hồ suy nghĩ và chọn lựa)",2
85,"Trào lưu đi uống trà sữa chó mặt xệ đã nổi như gió ở Quy nhơn. Nghe nói khách đông lắm đông từ lúc khai trương đến giờ. Vậy là phải bon chen chọn cái thời gian ít khách để xem nó như thế nào mà khiến giới teen điên đảo! Mình đi vào buổi sáng gần trưa nhưng khách vẫn đông đa số là giới teen, Quán có không gian khá đẹp ( vì khách hơi đông nên mình ngại chụp view quán :) ). Vâng đúng vậy, quán đã có tiếng ở những thành phố lớn có khác, trà sữa ở đây rất ngon vs giá tiền đó thì không quá mắc mà hơn hẳn các quán trà sữa ở Quy Nhơn nhé! Hẹn quán vào dịp gần nhất :)))",4
86,"Cơn sốt trà sữa cún mặt xệ đang tung hoành tại quy nhơn. Hồi bữa khai trương được giảm 50% nghe nói đông kinh khủng lắm, bữa đó không đi được cũng tiếc nhưng cũng thấy hên vì không phải chen lấn. Nói chung trà sữa này quá nổi tiếng rồi, lần đầu tiên ở Quy Nhơn có hãng trà sữa có tiếng có tăm về . Chất lượng trà sữa thì quả là vượt ngoài mong đợi, trà quá là ngon luôn. Nếu nói giá cao thì mình thấy không cao lắm, vì ở Quy Nhơn cũng đã có những quán trà sữa bán giá như thế này nhưng chất lượng thì không bằng. Nói chung đây là một quán rất đáng để thử, bà con nhớ tới check in lẹ lẹ nha",4
