,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
58,"Bãi biển tuyệt đẹp, nước xanh trong mát lạnh. Bạn có thể đi tàu ra đảo. Có 1 nhà hàng di động sẽ chế biến những món hải sản ngay tại chỗ cho bạn thưởng thức.",4,0,0,0,3,0
59,"Chiều hôm kia mình và nhóm bạn đi tìm quán trà sữa để uống cũng như chém gió. Trong nhóm có 1 đứa chưa vào Palace Tea nên cả bọn quyết định kéo nhau vào Palace Tea.
Chiều sớm nên quán cũng không đông lắm, mỗi đứa gọi cho mình 1 loại, mình thì uống Ô long cam đào dâu tây. 
Ấn tượng chung của mình là ly trà ô long rất đẹp, màu nước cũng đẹp nữa. Hương vị thì rất ổn nhé, nước lại thơm mùi trái cây nữa. Tuy giá của nó khá là cao nhưng nó là 1 món nước thực sự đáng thử khi tới Palace Tea.",0,0,0,0,0,4
60,"Nhà hàng ni phục vụ khá là lỗi nha. Đợt đi du lịch vs công ty đặt tiệc ở nơi này. Sảnh tiệc cưới rộng và đẹp
Món ăn cũng ok, mà phục vụ chán quá
Giá cả đặt theo tour nên cũng k biết như thế nào
Vị trí cũng ở trung tâm",0,0,2,0,0,0
61,"Đây là bãi biển đẹp nhất mà tôi đã từng đi.Nước biển trong xanh,không khí trong lành,mát mẻ.Bãi cát cực đẹp,ấm áp.Ca nô đi trên biển cực kì sướng,đã luôn. 2 Chú ca nô rất tốt bụng,tư vấn rất nhiều nơi cho tôi,những thông tin đó giúp tôi hiểu được thêm về Quy Nhơn.Sau khi tắm biển KỲ Co xong thì đi ca nô về lại bên kia ăn hải sản rất ngon nhưng hơi mắc một chút.Biển Kỳ Co đẹp làm sao!
Ai muốn đi biển thì không nên bỏ qua bãi biển Kỳ Co này.",5,0,0,0,0,0
62,"Đây là nhà hàng có thể nói mình hài lòng nhất trong chuyến đi. Nhà hàng phục vụ chu đáo, tới nơi là đồ ăn đã dọn sẵn sàng trên bàn để xơi. Nhân viên chủ động, nhiệt tình
Cơm ăn đc, món cá chiên béo, giòn
Đồ chua cải ăn tạm
Khong gian bàn ghế kê hơi chật chội",0,0,4,3,0,0
63,"Quán này to , rộng rãi , sáng sủa , nhìn vào rất sang trọng , có khu để xe riêng . nhân viên đông , phục vụ nhanh nhẹn và nhiệt tình . menu đa dạng các món ăn và giá cả khá cao , vì đây là nhà hàng lớn nên giá cao như vậy là bình thường . bàn ghế nhìn sạch sẽ , khá bắt mắt . thời gian đợi món cũng không lâu lắm . đồ ăn nóng hổi , trang trí bắt mắt . chất lượng ngon , có vài món hơi mặn một tí nhưng nhìn chung mọi thứ đều ổn",0,0,4,4,0,0
64,"Lúc trước ăn 1 2 lần thấy oke. Nhưng hôm qua ghé lại ăn thì thấy chất lượng giảm nhiều, cơm trong maki khá dẻo gây ngán. Món lẩu thì mùi bơ nồng nặc. 4 người ăn chưa ni mà gần 1 triệu. Giá vs chất lượng như vậy là khá cao.",0,0,0,2,0,0
65,Đàn tế trời này nằm trong một khu vực heo hút ở Tây Sơn Bình Định. Nổi tiếng là quê hương của Nguyễn Huệ nên mình quyết định tới đây xem thử. Đường vào cách đường chính khoảng 5km mà lại phải mở bản đồ ra xem chứ ko có chỉ dẫn. Đền rộng và có chừng năm sáu chục bậc thang lên tới đỉnh. Leo khoảng 10 phút là tới dù hơi mệt. Lúc mình đi thì chỉ có đám tụi mình. Bên trên là đàn tế bốn mặt được bao bọc bởi núi và núi nhìn rất thích,4,0,0,0,0,0
66,"Đã ghé May nhiều lần, rất ưng với phong cách thời trang nơi đây, vì là hàng thiết kế, đồ thường là phong cách freesize nên độ độc hơn so với các hàng quảng châu khác, nói chung rất là ưng
Khuyết điểm: So với các shop khác thì hàng ít
Ưu điểm: chất vải và kiểu dáng khá ưng ý",0,0,0,0,0,4
67,"Quán phòng máy lạnh, khá rộng và sáng. Lúc mình tới thì chỉ có tầng 1 còn tầng 2 đang thi công. Vì nhân viên khá đông và rảnh rỗi nên phục vụ cũng được. Mình không thích hình ảnh một dãy nhân viên ngồi bấm điện thoại ở băng ghế chờ lắm vì trông nó khá là kì và phản cảm.
Menu cũng không nhiều lắm, giá khá đắt tầm từ 35k - 55k. Ở đây chia làm 2 loại ly: 500ml và 700ml. Mình có thể gọi thêm các topping.
Nước ổn. Mình uống hồng trà sữa bọt thì thấy trà không hẳn là xuất sắc, chỉ ở mức uống được, bọt sữa béo và mặn, hợp với mình. Trân châu ngon, có điều mình có thói quen uống nước hết rồi múc trân châu riêng nhưng lúc mang nước ra thì lại không cho kèm muỗng. Mình có xin muỗng thì muỗng lại ngắn hơn ly nên rất khó múc. Hy vọng quán cải thiện vấn đề này hơn. 
Em mình uống lục trà chanh thì thấy trà c~ tạm và khá ngọt, tuy gọi là trà chanh nhưng mà bên trong lại bỏ cam nên đâm ra cũng chả thấy vị chanh gì mấy.",0,0,0,4,0,0
68,"Hôm bữa ra Quy Nhơn chơi ở trong này, với mác resort 4 sao thì chất lượng và dịch vụ ko xứng đáng, phòng thì hơi cũ, gọi lễ tân để mua thức ăn thì mới 11h khuya đã nói ko còn phục vụ. Cảnh xung quoanh thì hơi nhếch nhác âm u. Ko hài lòng lắm",0,1,0,0,0,0
69,"Cách trung tâm thành phố Quy Nhơn 30km, Hầm Hô đc coi là khu du lịch sinh thái đầu tiên của Bình Định được nhiều người đến tham quan và vui chơi, ở đây các bạn sẽ được đi thuyền ra sông và khu vực thác để nghĩ dưỡng và tắm sông... thác nước chảy trong ánh nắng của buổi sáng trong khu sinh thái tạo nên một bức tranh hùng vĩ và đầy màu sắc của vùng quê Bình Định... nếu các bạn muốn du ngoạn hoặc đi chơi xa thì Hầm Hô là một địa điểm lý tưởng để các bạn đến vui chơi và tắm suối trong lành...",4,0,0,0,0,0
70,"Ăn ở đây nhiều lần lắm luôn rồi, ăn tại chỗ có, đến mua về có và hôm nay là gọi giao hàng. Chưa 1 lần mình thất vọng về quán
Quán hơi nhỏ nhưng sạch sẽ. Bánh thơm, nóng, viền giòn, thêm phomai hay không đều ngon hết, cho tương ăn ngập mặt luôn:))
Nhân viên dễ thương, nhiệt tình, chu đáo. Gọi xác nhận cũng nhanh nữa.
Giao hàng nhanh vô cùng, bánh đến nhà nóng hừng hựng, nguyên vẹn, mình rất hài lòng!",0,0,0,4,0,0
71,"Big Tree Backpackers and Bistro có thể xem là một hostel bãi biển. Nơi đây  cung cấp chỗ ở tại Xóm Bãi Xép và có Wi-Fi miễn phí, nhà hàng cũng như sân hiên. Khách có thể dùng bữa tại nhà hàng trong khuôn viên. Menu rất đa dạng, có menu riêng cho mỗi ngày và thực đơn đặc biệt cho cuối tuần. Ở đây khách tây và khách du lịch rất đông, do ở trong khu du lịch. Có nhiều món khá lạ như món cơm thập cẩm của Tây Ban Nha, tên Paella, pumpkin ravioli, mỳ ý loại vuông, ngoài ra còn có đồ ăn việt thông thường",0,0,4,4,0,0
72,K yêu thương cho nổi. Từ đồ ăn tới thái độ nhân viên. Đang ăn mà chỉ chăm chăm dọn. Đồ tráng miệng thì lấy luôn của bàn trc ăn thừa.,0,0,1,0,0,0
73,"Dạo này đây là điểm du lịch đang hot ở Qy Nhơn, đi liền vs Kỳ Co. Công ty mình đi QN thì k thể bỏ qua chỗ này rồi. Đi xe khách khoảng hơn 30' là tới. Địa điểm sâu đíp là đây
Biển xanh, gió mát, nắng gắt. 
Chọn 1 góc k có người để sống ảo thì hơi khó vì khách đến đây quá nhiều",4,0,0,0,0,0
74,"Chợ đêm thần thánh thứ gì cũng có đây . Thiệt sự là đến đây cần gì cũng có , từ mỹ phẩm , phụ kiện , gấu bông các kiểu . Giá cả thì khỏi phải nói rồi , cực kì sinh viên luôn . Mấy thanh niên dẫn gấu vô đây đi shopping thì khỏi cần nhìn giá luôn nè . Kính mắt giá siêu rẻ , chỉ 50k 1 cái thôi , chất lượng thì tất nhiên không được bền rồi . Chợ đêm mới thiệt sự là đã quá xá , cảm giác như đang ở xì phố luôn vậy",0,0,0,0,0,4
75,"Mình gọi 2 ly 7 up nhưng lúc uống lạt nhách hong có vị gì hết, như uống nước lọc có ga :(( thật là thất dọng",0,0,0,2,0,0
76,"Làm cuốc xe đạp từ Nha Trang về Hội An. Đến Bình Định, định tá túc nhà thằng bạn ở huyện Phù Cát nhưng mà đạp đến thị trấn Phù Mỹ thì trời tối, trời lại mưa nữa nên trú lại đây. Nhà nghỉ nằm trên QL 1A thuộc thị trấn. Kiểu nhà trọ bình thường cho lữ khách nhỡ đường hay những người buôn bán đường xa. Có giường nệm, tivi truyền hình cáp và máy nước nóng. Mình quen ngủ bệnh viện, trường học, đồn công an rồi nên mấy chỗ này đối với mình khá là sang chảnh. :p
Nhà nghỉ có cô chủ rất tốt bụng. Thấy mình dắt cái xe đạp còn người thì như cục than thì cổ cho mình tá túc chỉ với 50k (bình thường là 100k lận), rồi còn chỉ chỗ cho mình ăn ở chỗ nào ngon nữa. Nhà trọ nằm đối diện một khu chợ nhỏ trong thị trấn. Ở đó có bán bún bò và bánh căn rất ngon.
Đi vòng vèo thị trấn một hồi rồi về phòng nghỉ, lúc đó cũng muộn. Sáng ra lại đi sớm cho bớt nắng nên cũng không có dịp tạm biệt cô chủ. Nếu có mà ghé qua thị trấn Phù Mỹ lần nữa thì sẽ tá túc ở đây. ^^",0,4,0,5,0,0
77,"Vô tình phát hiện ra chỗ này thuộc dạng như một điểm sáng nổi lên giữa loạt những homestay ở Quy Nhơn. Thiết kế nhà kiểu container độc đáo, view nhìn thẳng ra sông thoáng mát cực đã. Homestay nhỏ nhưng khá là đầy đủ tiện nghi, ở rất thoải mái. Đặc biệt là vị trí này gần cầu Thị Nại, đi đến Eo Gió, Kỳ Co cũng khá là gần luôn, rất tiện cho du khách muốn khám phá vẻ đẹp hoang sơ của Quy Nhơn. Giá phòng rẻ chỉ 100k :))",0,5,0,0,0,0
78,"Đã có ai check in home stay - coffee cực dễ thương này chưa. Phải nói đây là địa điểm sống ảo bật nhất quy nhơn. Không cần phải vượt cả trăm cây số để lên đà lạt chụp tiệm bánh cối xay gió nữa . không những không gian đẹp, sống ảo xịn mà còn có coffee cực chất. Không gian ấm cúng, nhẹ nhàng dành cho những bạn thích yên tĩnh . Thời tiết se se lạnh của quy nhơn mà gọi ấm trà thảo mộc uống thì tuyệt cú mèo. đến nhà bà xíu ngay thôi chị em ơi",0,4,0,0,0,0
79,"quán này mình ăn từ hồi còn nhỏ quán mới mở lúc đó thịt ngon cơm xốp, tuy nhiên bây jo quán có nhìu chi nhánh nên gia vị cũg khác xưa và cách làm cẩu thả hơn vì đông khách nên lúc mình ăn thịt nướng còn sống cơm k ngon",0,0,0,2,0,0
80,"Chỗ này nằm ngay rạp phim 31-3, cũng khá có tiếng. Ở đây có bán nhiều thứ lắm, gần như đầy đủ đặc sản quy nhơn: dầu dừa, rượu bàu đá, bánh ít lá gai, bánh hồng, bánh tráng nước dừa, nem chợ huyện, tế, bún song thằn, hải sản khô, hàng lưu niệm, mỹ nghệ, rượu nếp, nước mắm, kẹo dừa, kẹo chuối, mắm nêm, mắm ruột, nón võ, kẹo đổ, bánh tráng khoai lang. Giá cả cũng hợp lí so với mặt bằng chung. Ở đây còn có thể đặt tour du lịch nội địa và trong tỉnh. Chị bé nhân viên tư vấn rất nhiệt tình",0,0,0,0,0,4
81,"Được ngày lễ cả đám kéo nhau đi chơi. Một trải nghiệm thí vị. Không gian Romantic đủ cho mọi người sống ảo cả ngày mà không sợ trùng cảnh. Các phòng được thiết kế theo hình ống, đang là mốt homstay giới trẻ yêu thích hiện nay. Ở đây còn có các món hải sản, gà chỉ mình không mất công nấu nướng, chỉ cần gọi là có ngày. Các món ăn ở đây khá ngon. So về giá thì mình thấy ở đây giá không quá cao, trải nghiệm một ngày nghỉ ngơi thật xứng đáng, không tiếc công đi đến đây.",0,4,0,4,0,0
82,"Đi lên bãi Xếp gặp nhà hàng Bốn Lã , chạy thẳng lên xí nữa, nhìn bê phải có đường bê tông nhỏ bên phải, chạy vào, có nhiều nhà dân, bạn có hỏi gửi xe ở đó , ròi di bộ dọc đường mòn lên trên là tới ah . Thiệt tình chỗ này đẹp hết hồn chim én , cái hồ trái tim ak , như tuyệt tình cốc chớ dỡn , nước trong và mát , bà con nên đi tới lần đi ah",5,0,0,0,0,0
83,"Quán view bờ hồ, chiều ra ăn hải sản hứng gió hết sẩy luôn. Có nhiều góc sông ảo chất lừ nha bà con. ở đây có thử chả ốc, vị lạ nhưng ngon. Phục vụ thì ok. Quán này chị chủ là qua hậu doanh nhân sao í, nên bài trí quán rất on dinh",0,0,4,4,0,0
84,"Hôm nay mới tới nơi, và mình vô cùng hài lòng với thái độ của chủ nhà: thân thiện, hiếu khách. Hostel sạch sẽ, gọn gàng, nhiều ko gian nghỉ ngơi, thử giản dành cho khách: ban công, sân thượng, ko gian ngoài trời, đây là điểm mình thích nhất ở đây, không như những nơi khác chỉ cho thuê phòng mà ko chú trọng đến ko gian sinh hoạt chung.",0,4,0,0,0,0
85,"Lâu lâu, được ăn mắt cá ngừ phải nói rất ngon. 50k
Cá ninza lạ miệng. 80k
Gỏi da cá trộn đậm đà.
Lẫu cua ok nhất.
Chất lượng",0,0,0,5,0,0
86,"Nhà hàng Mộc Viên là một nhà hàng đủ tiêu chuẩn phục vụ khách du lịch với không gian rộng rãi thoáng mát, đồ ăn được nêm nếm theo yêu cầu, phục vụ tận tình. Quý khách đi theo nhóm nhỏ hoặc gia đình, nhà hàng vẫn có không gian riêng tư. Nếu có dịp đến Quy Nhơn, nên ghé Mộc Viên để cảm nhận ẩm thực miền Trung nói chung và ẩm thực Bình Định nói riêng",0,0,5,0,0,0
87,"Mình đi theo tour của công ty nên chẳng biết giá vé nhiêu, đi ngay giữa trưa luôn nên nắng khủng khiếp. Vì mình đi Kỳ Co xong ghé qua đây luôn cho biết, sát gần bên không đi thì cũng phí, dễ gì có dịp đến đây. Leo bộ qua con dốc cũng ngắn thôi là đến rồi, đúng thiệt là eo gió luôn, đến nơi gió lồng lộng. Mình cứ tưởng sẽ hùng vĩ to lớn gì lắm, thấy trên hình mn như vậy hoá ra chỉ có con đường chạy quanh cho mn chụp ảnh thôi, mà công nhận vào ảnh thì góc nào cũng lung linh hẳn lên^^",4,0,0,0,0,0
