,Unnamed: 0,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,clean_review,label
50,51,"Người yêu dắt đi cafe sáng sau khi ăn sáng xong trong lúc chờ trả phòng về lại SG. Cafe ở đây mát mẻ và rộng rãi, chỗ giữ xe thoáng đãng. Bên cạnh là hồ bơi trẻ em đang tắm khá nhộn nhịp nữa. 
Menu của quán dịp Lễ không đắt lắm, 2 ly chưa đến 60k dù cách pha chế hơi bị lạ: lipton sữa có cả cam thảo y chang uống trà sữa thuốc bắc vậy lờ lợ ngọt ngọt. Mình không uống được nên đổi ép ổi với người yêu. 
Không gian quán thoải mái, nhân viên lên món nhanh, bàn ghế ngồi không thoải mái lắm.",0,0,0,2,0,0,n,{an_uong#negative}
51,52,"Bên ngoài có nhiều hàng quán bán đồ chay, bên trong kiến trúc mới được tu sửa lại. Có nhiều ekip vào đây xin chụp ảnh cưới",4,0,0,0,0,0,b,{giai_tri#positive}
52,53,Đồ ăn khá nhanh-mùi vị tươi sống đậm miệng tuy nhiên giá thàng chưa hợp lí mình là khách du lịch,0,0,0,3,0,0,đ,{an_uong#normal}
53,54,"Nghe bảo bãi này có tên là bãi Hoàng hậu vì trước có Hoàng hậu tắm ở đây. Nhưng mình thì thấy địa thế hiểm trở bỏ xừ vì toàn đá )) ngày xưa chắc Hoàng hậu được khiêng xuống nên bả không thấy mệt. Nghe thêm nữa là đá ở đây tròn xoe xoe nên còn được gọi là bãi trứng. Hôm mình đi qua cũng nhập nhoạng tối rồi nên không ở lại lâu. Nhưng thấy ở đây dịch vụ các thứ phát triển phết, biển chỉ dẫn, cầu thang cẩn thận. Phía trên còn có các thể loại nhà hàng nữa, có hàng tên Hoàng hậu luôn ))",5,0,0,0,0,0,n,{giai_tri#very_positive}
54,55,"Buổi tối đến có dịp ghé qua nhà hàng này để dùng bữa, nhà hàng khá là rộng rãi nhân viên phục vụ lịch sự và thân thiện lắm nha,món ăn ở nhà hàng cũng khá là vừa ăn mấy món hải sản cũng có độ tươi nhất định nên nếm và chế biến khá là hợp khẩu vị của mình, lẩu gà ăn khá là ngon và thơm lắm nên thích nhất là món lẩu gà nấu lá giang, món tráng miệng của nhà hàng là bánh lá gai đặc sản của qui nhơn bình định này khá là ngon và lạ miệng lắm",0,0,4,4,0,0,b,"{nha_hang#positive}, {an_uong#positive}"
55,56,"Phòng và mền gối sạch sẽ, thơm tho. Màn rèm cửa cũng sạch sẽ nữa. Sẽ quay lại nếu có dịp ghé Quy Nhơn",0,4,0,0,0,0,p,{luu_tru#positive}
56,57,"Quán quá tệ, vào cổng chưa uống gì đã thu 50 ngàn. nước uống thì dở. Làm ăn chỉ muốn thu tiền của khách mà không hiểu đạo lý kinh doanh. Không bao giờ quay lại.",0,0,1,0,0,0,q,{nha_hang#very_negative}
57,58,"Bãi biển tuyệt đẹp, nước xanh trong mát lạnh. Bạn có thể đi tàu ra đảo. Có 1 nhà hàng di động sẽ chế biến những món hải sản ngay tại chỗ cho bạn thưởng thức.",4,0,0,0,3,0,b,"{giai_tri#positive}, {di_chuyen#normal}"
58,59,"Chiều hôm kia mình và nhóm bạn đi tìm quán trà sữa để uống cũng như chém gió. Trong nhóm có 1 đứa chưa vào Palace Tea nên cả bọn quyết định kéo nhau vào Palace Tea.
Chiều sớm nên quán cũng không đông lắm, mỗi đứa gọi cho mình 1 loại, mình thì uống Ô long cam đào dâu tây. 
Ấn tượng chung của mình là ly trà ô long rất đẹp, màu nước cũng đẹp nữa. Hương vị thì rất ổn nhé, nước lại thơm mùi trái cây nữa. Tuy giá của nó khá là cao nhưng nó là 1 món nước thực sự đáng thử khi tới Palace Tea.",0,0,0,0,0,4,c,{mua_sam#positive}
59,60,"Nhà hàng ni phục vụ khá là lỗi nha. Đợt đi du lịch vs công ty đặt tiệc ở nơi này. Sảnh tiệc cưới rộng và đẹp
Món ăn cũng ok, mà phục vụ chán quá
Giá cả đặt theo tour nên cũng k biết như thế nào
Vị trí cũng ở trung tâm",0,0,2,0,0,0,n,{nha_hang#negative}
60,61,"Đây là bãi biển đẹp nhất mà tôi đã từng đi.Nước biển trong xanh,không khí trong lành,mát mẻ.Bãi cát cực đẹp,ấm áp.Ca nô đi trên biển cực kì sướng,đã luôn. 2 Chú ca nô rất tốt bụng,tư vấn rất nhiều nơi cho tôi,những thông tin đó giúp tôi hiểu được thêm về Quy Nhơn.Sau khi tắm biển KỲ Co xong thì đi ca nô về lại bên kia ăn hải sản rất ngon nhưng hơi mắc một chút.Biển Kỳ Co đẹp làm sao!
Ai muốn đi biển thì không nên bỏ qua bãi biển Kỳ Co này.",5,0,0,0,0,0,đ,{giai_tri#very_positive}
61,62,"Đây là nhà hàng có thể nói mình hài lòng nhất trong chuyến đi. Nhà hàng phục vụ chu đáo, tới nơi là đồ ăn đã dọn sẵn sàng trên bàn để xơi. Nhân viên chủ động, nhiệt tình
Cơm ăn đc, món cá chiên béo, giòn
Đồ chua cải ăn tạm
Khong gian bàn ghế kê hơi chật chội",0,0,4,3,0,0,đ,"{nha_hang#positive}, {an_uong#normal}"
62,63,"Quán này to , rộng rãi , sáng sủa , nhìn vào rất sang trọng , có khu để xe riêng . nhân viên đông , phục vụ nhanh nhẹn và nhiệt tình . menu đa dạng các món ăn và giá cả khá cao , vì đây là nhà hàng lớn nên giá cao như vậy là bình thường . bàn ghế nhìn sạch sẽ , khá bắt mắt . thời gian đợi món cũng không lâu lắm . đồ ăn nóng hổi , trang trí bắt mắt . chất lượng ngon , có vài món hơi mặn một tí nhưng nhìn chung mọi thứ đều ổn",0,0,4,4,0,0,q,"{nha_hang#positive}, {an_uong#positive}"
63,64,"Lúc trước ăn 1 2 lần thấy oke. Nhưng hôm qua ghé lại ăn thì thấy chất lượng giảm nhiều, cơm trong maki khá dẻo gây ngán. Món lẩu thì mùi bơ nồng nặc. 4 người ăn chưa ni mà gần 1 triệu. Giá vs chất lượng như vậy là khá cao.",0,0,0,2,0,0,l,{an_uong#negative}
64,65,Đàn tế trời này nằm trong một khu vực heo hút ở Tây Sơn Bình Định. Nổi tiếng là quê hương của Nguyễn Huệ nên mình quyết định tới đây xem thử. Đường vào cách đường chính khoảng 5km mà lại phải mở bản đồ ra xem chứ ko có chỉ dẫn. Đền rộng và có chừng năm sáu chục bậc thang lên tới đỉnh. Leo khoảng 10 phút là tới dù hơi mệt. Lúc mình đi thì chỉ có đám tụi mình. Bên trên là đàn tế bốn mặt được bao bọc bởi núi và núi nhìn rất thích,4,0,0,0,0,0,đ,{giai_tri#positive}
65,66,"Đã ghé May nhiều lần, rất ưng với phong cách thời trang nơi đây, vì là hàng thiết kế, đồ thường là phong cách freesize nên độ độc hơn so với các hàng quảng châu khác, nói chung rất là ưng
Khuyết điểm: So với các shop khác thì hàng ít
Ưu điểm: chất vải và kiểu dáng khá ưng ý",0,0,0,0,0,4,đ,{mua_sam#positive}
66,67,"Quán phòng máy lạnh, khá rộng và sáng. Lúc mình tới thì chỉ có tầng 1 còn tầng 2 đang thi công. Vì nhân viên khá đông và rảnh rỗi nên phục vụ cũng được. Mình không thích hình ảnh một dãy nhân viên ngồi bấm điện thoại ở băng ghế chờ lắm vì trông nó khá là kì và phản cảm.
Menu cũng không nhiều lắm, giá khá đắt tầm từ 35k - 55k. Ở đây chia làm 2 loại ly: 500ml và 700ml. Mình có thể gọi thêm các topping.
Nước ổn. Mình uống hồng trà sữa bọt thì thấy trà không hẳn là xuất sắc, chỉ ở mức uống được, bọt sữa béo và mặn, hợp với mình. Trân châu ngon, có điều mình có thói quen uống nước hết rồi múc trân châu riêng nhưng lúc mang nước ra thì lại không cho kèm muỗng. Mình có xin muỗng thì muỗng lại ngắn hơn ly nên rất khó múc. Hy vọng quán cải thiện vấn đề này hơn. 
Em mình uống lục trà chanh thì thấy trà c~ tạm và khá ngọt, tuy gọi là trà chanh nhưng mà bên trong lại bỏ cam nên đâm ra cũng chả thấy vị chanh gì mấy.",0,0,0,4,0,0,q,{an_uong#positive}
67,68,"Hôm bữa ra Quy Nhơn chơi ở trong này, với mác resort 4 sao thì chất lượng và dịch vụ ko xứng đáng, phòng thì hơi cũ, gọi lễ tân để mua thức ăn thì mới 11h khuya đã nói ko còn phục vụ. Cảnh xung quoanh thì hơi nhếch nhác âm u. Ko hài lòng lắm",0,1,0,0,0,0,h,{luu_tru#very_negative}
68,69,"Cách trung tâm thành phố Quy Nhơn 30km, Hầm Hô đc coi là khu du lịch sinh thái đầu tiên của Bình Định được nhiều người đến tham quan và vui chơi, ở đây các bạn sẽ được đi thuyền ra sông và khu vực thác để nghĩ dưỡng và tắm sông... thác nước chảy trong ánh nắng của buổi sáng trong khu sinh thái tạo nên một bức tranh hùng vĩ và đầy màu sắc của vùng quê Bình Định... nếu các bạn muốn du ngoạn hoặc đi chơi xa thì Hầm Hô là một địa điểm lý tưởng để các bạn đến vui chơi và tắm suối trong lành...",4,0,0,0,0,0,c,{giai_tri#positive}
69,70,"Ăn ở đây nhiều lần lắm luôn rồi, ăn tại chỗ có, đến mua về có và hôm nay là gọi giao hàng. Chưa 1 lần mình thất vọng về quán
Quán hơi nhỏ nhưng sạch sẽ. Bánh thơm, nóng, viền giòn, thêm phomai hay không đều ngon hết, cho tương ăn ngập mặt luôn:))
Nhân viên dễ thương, nhiệt tình, chu đáo. Gọi xác nhận cũng nhanh nữa.
Giao hàng nhanh vô cùng, bánh đến nhà nóng hừng hựng, nguyên vẹn, mình rất hài lòng!",0,0,0,4,0,0,ă,{an_uong#positive}
70,71,"Big Tree Backpackers and Bistro có thể xem là một hostel bãi biển. Nơi đây  cung cấp chỗ ở tại Xóm Bãi Xép và có Wi-Fi miễn phí, nhà hàng cũng như sân hiên. Khách có thể dùng bữa tại nhà hàng trong khuôn viên. Menu rất đa dạng, có menu riêng cho mỗi ngày và thực đơn đặc biệt cho cuối tuần. Ở đây khách tây và khách du lịch rất đông, do ở trong khu du lịch. Có nhiều món khá lạ như món cơm thập cẩm của Tây Ban Nha, tên Paella, pumpkin ravioli, mỳ ý loại vuông, ngoài ra còn có đồ ăn việt thông thường",0,0,4,4,0,0,b,"{nha_hang#positive}, {an_uong#positive}"
71,72,K yêu thương cho nổi. Từ đồ ăn tới thái độ nhân viên. Đang ăn mà chỉ chăm chăm dọn. Đồ tráng miệng thì lấy luôn của bàn trc ăn thừa.,0,0,1,0,0,0,k,{nha_hang#very_negative}
72,73,"Dạo này đây là điểm du lịch đang hot ở Qy Nhơn, đi liền vs Kỳ Co. Công ty mình đi QN thì k thể bỏ qua chỗ này rồi. Đi xe khách khoảng hơn 30' là tới. Địa điểm sâu đíp là đây
Biển xanh, gió mát, nắng gắt. 
Chọn 1 góc k có người để sống ảo thì hơi khó vì khách đến đây quá nhiều",4,0,0,0,0,0,d,{giai_tri#positive}
73,74,"Chợ đêm thần thánh thứ gì cũng có đây . Thiệt sự là đến đây cần gì cũng có , từ mỹ phẩm , phụ kiện , gấu bông các kiểu . Giá cả thì khỏi phải nói rồi , cực kì sinh viên luôn . Mấy thanh niên dẫn gấu vô đây đi shopping thì khỏi cần nhìn giá luôn nè . Kính mắt giá siêu rẻ , chỉ 50k 1 cái thôi , chất lượng thì tất nhiên không được bền rồi . Chợ đêm mới thiệt sự là đã quá xá , cảm giác như đang ở xì phố luôn vậy",0,0,0,0,0,4,c,{mua_sam#positive}
74,75,"Mình gọi 2 ly 7 up nhưng lúc uống lạt nhách hong có vị gì hết, như uống nước lọc có ga :(( thật là thất dọng",0,0,0,2,0,0,m,{an_uong#negative}
75,76,"Làm cuốc xe đạp từ Nha Trang về Hội An. Đến Bình Định, định tá túc nhà thằng bạn ở huyện Phù Cát nhưng mà đạp đến thị trấn Phù Mỹ thì trời tối, trời lại mưa nữa nên trú lại đây. Nhà nghỉ nằm trên QL 1A thuộc thị trấn. Kiểu nhà trọ bình thường cho lữ khách nhỡ đường hay những người buôn bán đường xa. Có giường nệm, tivi truyền hình cáp và máy nước nóng. Mình quen ngủ bệnh viện, trường học, đồn công an rồi nên mấy chỗ này đối với mình khá là sang chảnh. :p
Nhà nghỉ có cô chủ rất tốt bụng. Thấy mình dắt cái xe đạp còn người thì như cục than thì cổ cho mình tá túc chỉ với 50k (bình thường là 100k lận), rồi còn chỉ chỗ cho mình ăn ở chỗ nào ngon nữa. Nhà trọ nằm đối diện một khu chợ nhỏ trong thị trấn. Ở đó có bán bún bò và bánh căn rất ngon.
Đi vòng vèo thị trấn một hồi rồi về phòng nghỉ, lúc đó cũng muộn. Sáng ra lại đi sớm cho bớt nắng nên cũng không có dịp tạm biệt cô chủ. Nếu có mà ghé qua thị trấn Phù Mỹ lần nữa thì sẽ tá túc ở đây. ^^",0,4,0,5,0,0,l,"{luu_tru#positive}, {an_uong#very_positive}"
76,77,"Vô tình phát hiện ra chỗ này thuộc dạng như một điểm sáng nổi lên giữa loạt những homestay ở Quy Nhơn. Thiết kế nhà kiểu container độc đáo, view nhìn thẳng ra sông thoáng mát cực đã. Homestay nhỏ nhưng khá là đầy đủ tiện nghi, ở rất thoải mái. Đặc biệt là vị trí này gần cầu Thị Nại, đi đến Eo Gió, Kỳ Co cũng khá là gần luôn, rất tiện cho du khách muốn khám phá vẻ đẹp hoang sơ của Quy Nhơn. Giá phòng rẻ chỉ 100k :))",0,5,0,0,0,0,v,{luu_tru#very_positive}
77,78,"Đã có ai check in home stay - coffee cực dễ thương này chưa. Phải nói đây là địa điểm sống ảo bật nhất quy nhơn. Không cần phải vượt cả trăm cây số để lên đà lạt chụp tiệm bánh cối xay gió nữa . không những không gian đẹp, sống ảo xịn mà còn có coffee cực chất. Không gian ấm cúng, nhẹ nhàng dành cho những bạn thích yên tĩnh . Thời tiết se se lạnh của quy nhơn mà gọi ấm trà thảo mộc uống thì tuyệt cú mèo. đến nhà bà xíu ngay thôi chị em ơi",0,4,0,0,0,0,đ,{luu_tru#positive}
78,79,"quán này mình ăn từ hồi còn nhỏ quán mới mở lúc đó thịt ngon cơm xốp, tuy nhiên bây jo quán có nhìu chi nhánh nên gia vị cũg khác xưa và cách làm cẩu thả hơn vì đông khách nên lúc mình ăn thịt nướng còn sống cơm k ngon",0,0,0,2,0,0,q,{an_uong#negative}
79,80,"Chỗ này nằm ngay rạp phim 31-3, cũng khá có tiếng. Ở đây có bán nhiều thứ lắm, gần như đầy đủ đặc sản quy nhơn: dầu dừa, rượu bàu đá, bánh ít lá gai, bánh hồng, bánh tráng nước dừa, nem chợ huyện, tế, bún song thằn, hải sản khô, hàng lưu niệm, mỹ nghệ, rượu nếp, nước mắm, kẹo dừa, kẹo chuối, mắm nêm, mắm ruột, nón võ, kẹo đổ, bánh tráng khoai lang. Giá cả cũng hợp lí so với mặt bằng chung. Ở đây còn có thể đặt tour du lịch nội địa và trong tỉnh. Chị bé nhân viên tư vấn rất nhiệt tình",0,0,0,0,0,4,c,{mua_sam#positive}
80,81,"Được ngày lễ cả đám kéo nhau đi chơi. Một trải nghiệm thí vị. Không gian Romantic đủ cho mọi người sống ảo cả ngày mà không sợ trùng cảnh. Các phòng được thiết kế theo hình ống, đang là mốt homstay giới trẻ yêu thích hiện nay. Ở đây còn có các món hải sản, gà chỉ mình không mất công nấu nướng, chỉ cần gọi là có ngày. Các món ăn ở đây khá ngon. So về giá thì mình thấy ở đây giá không quá cao, trải nghiệm một ngày nghỉ ngơi thật xứng đáng, không tiếc công đi đến đây.",0,4,0,4,0,0,đ,"{luu_tru#positive}, {an_uong#positive}"
