,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
89,"Quán chỉ bán từ buổi chiều tới khuya và lúc nào cũng nườm nượp khách. Nằm trong một cái hẻm bé tẹo, nên kiếm địa chỉ khá khó. Quán cũng nhỏ, khách phải leo lên đoạn cầu thang. Khay ăn dọn lên gồm một dĩa bánh mì nóng giòn xắt khúc, một tô lagu có miếng thịt ngọt lừ, thêm chút bùi bùi từ hạt sen, củ lang, cà rốt, đậu đỏ…Trước khi nướng, người bán nhanh tay quét một lớp bơ đều lên bánh, tỏa mùi thơm nồng nàn. Tô lagu này có giá ba mươi ngàn, tính ra cũng hơi cao so với mặt bằng chung",0,0,0,4,0,0
90,Khách sạn gần trung tâm đi lại khá tiện. Phòng ốc xịn xò sạch sẽ. Mình book được phòng view nhìn chếch ra biển khá chill,0,4,0,0,0,0
91,Một tiệm dessert nhỏ nhưng lúc nào cũng khá đông mình đến 2 lần rồi. Phục vụ nhiệt tình. Bánh bông lan trứng muối và chè khúc bạch ở đây là 2 món mình có thể ăn hoài ko ngán.,0,0,0,5,0,0
92,"Tôi sẽ chụp lại nếu có nhu cầu đi du lịch Vũng Tàu, tuy nhiên tôi không nghĩ mình sẽ làm như tôi đã thấy nhiều nơi tốt hơn ở Việt Nam.",3,0,0,0,0,0
93,"Rượu ngon, nam vô tửu như kỳ vô phong",0,0,0,5,0,0
94,"Một quán cafe gồm cả đồ ăn nhanh đồ uống rồi view đẹp thì khá ít ở mãnh đất võ Quy Nhơn này nhỉ. Quán này view cute lãng mạn, rất chịu đầu tư về view tới những dịp lễ, không gian quán rộng rãi nên yên tâm về giờ cao điểm không có chổ ngồi nhất là dịp tết này. Nước của quán khá là ngon, mình rất thích cách phục vụ thân thiện niềm nở của những bạn nhân viên. Mình nghe bạn mình kể thức ăn nhanh ở đấy ngon nhưng chưa có dịp ăn thử xem như thế nào. Có dịp sẽ ghé lại quán <3",0,0,0,5,0,0
95,"Đồ ăn ngon, hải sản tươi, quán sạch, nhân viên dễ thương. Được thưởng thức món tôm hùm tươi, nấu cháo ngon.
Thực đơn 2 tôm hùm baby, 1 cua huỳnh đế, và thêm vài món chưa đến 2 triệu đồng.",0,0,0,5,0,0
96,"Khu trung tâm, tiện lợi. phòng đẹp, sạch sẽ.",0,5,0,0,0,0
97,"Hôm qua ba về quê nên thay mặt nhà đi ăn đám cưới con cô hàng xóm. Suýt nhầm với khách sạn sài gòn quy nhơn, bà con chú ý nha. Có nhà hàng tầng hai với cả tầng ba nữa. Không gian khá rộng nhưng trần nhà hơi thấp, tạo cảm giác bí. Trang trí đẹp, lung linh ghê luôn, âm thanh, ánh sáng ổn, đoàn vũ công biểu diễn tốt. Đồ ăn cũng ngon, có mấy món nướng không ok lắm. Thịt bò nướng giấy bạc bị khô, gà nướng mật ong thì không thấm lắm. Nhân viên không nhiệt tình, kiểu hơi lơ là",0,0,2,3,0,0
98,I go this store by chance. It is a peasant food store. But it was a nice place with service good food. Noodles here really cheap delicious. I’m gonna keep coming back!!!,0,0,0,5,0,0
99,Mình đến vào buổi trưa quán khá đông. Dù đông nhưng mình cũng k phải chờ quá lâu mới có đồ ăn. Món ăn theo bạn đi cùng mình thì ăn khá vừa miệng. Nhưng có lẽ với đứa ăn mặn như mình thì nó có hơi lạc một xíu. Nhưng quán sẽ là sự lựa chọn của mình vào những ngày không nấu cơm mà vẫn muốn ăn cơm.,0,0,0,4,0,0
100,"Tôi đã được đón bởi corp này và tài xế khăng khăng tôi đặt chiếc túi nhỏ của tôi trong cốp xe cùng với chiếc vali. 
Tôi đến khách sạn của mình và anh ấy đã thay đổi từ chối đưa cho tôi chiếc túi nhỏ của tôi và khẳng định tôi đã không đưa nó cho anh ấy. Anh ta từ chối mở cốp xe và để tôi nhìn, trở nên hiếu chiến, hung bạo và đe dọa tôi trước khi cướp tiền của tôi và lái xe đi.",1,0,0,0,1,0
101,"Được nghỉ tết sớm nên mình và chị bạn hẹn nhau hú hí ở bobo Station Trần Cao Vân. Không gian ở đây đẹp nhưng mình thấy hơi chật, chỗ để xe cũng không rộng mấy, nên hơi bất tiện khi đông khách. Nhân viên ở đây thì khá nhiệt tình, đồ uống cũng đa dạng. Mình gọi một trà sữa ôlong, nước uống thơm mùi trà, nhưng hợt nhạt. Chị bạn thì khá hài lòng với thức uống của quán. Chắc quán khá đông nên bàn ghế bỏ sát sát nhau, nên thấy hơi bất tiện khi nói chuyện với nhau.",0,0,0,3,0,0
102,"Nói chung năm nào cũng đi coi vải ở đây. Vải mới có nhiều, cập nhật xu hướng nhanh. Có điều giá hơi cao nếu người mới đi mua, chưa biết cách nhắm tầm giá sản phẩm. Vải cao cấp có nhiều",0,0,0,0,0,2
103,"Trên hình google đẹp nhưng đến nơi thì mới thấy thực tế. Đi vào giờ chiều nên đông khách du lịch.
Cảnh đẹp nhưng rác rất nhiều. Hy vọng ban điều hành khu du lịch trang bị thùng rác đầy đủ
Bãi chỉ có highlight là mấy hòn đá to, dạng như quả trứng.
Bác bảo vệ hơi làu bàu",1,0,0,0,0,0
104,"Xe khá mới, sạch sẽ, chạy êm. Trên xe phục vụ nước suối, hộp sữa, khăn giấy, mền gối đầy đủ. Nhân viên tuy không lịch sự nhưng cũng khá nhiệt tình. Xe khởi hành trễ hơn 15 phút nhưng cũng tạm chấp nhận. Có xe trung chuyển nội thành. Nói chung dịch vụ ổn.",0,0,0,0,5,0
105,"Chúng tôi đã làm theo các đề xuất trên TripAdvisor và thực sự thất vọng. Bát đĩa bẩn và thức ăn không ngon chút nào. Tôi đã có một món salad bún gạo thuần chay, thật kinh khủng. Món súp của bạn tôi không có chút hương vị nào. Không thể giới thiệu nó.",0,0,0,2,0,0
106,Update 14102018. Chất lượng khá tốt. Xe mới ra ngày 26092018 phục vụ nhiệt tình. Giá khai trương giảm 20 còn 312.000. Một lựa chọn tốt khi đi TP.HCM Tuy Hoà. Chúc nhà xe luôn giữ phục vụ tốt để được nhiều người ủng hộ.,0,0,0,0,4,0
107,"Tôi được một người bạn địa phương giới thiệu đến ăn ở đây nên tôi đoán mình đã gặp xui xẻo. Địa điểm hấp dẫn, đối diện công viên, gần dinh thống nhất. Dịch vụ là dễ chịu. Tôi vừa gọi món chả giò tươi và một ly nước chanh. Nhà hàng không bận rộn. Chờ 20 phút, hỏi, xem người khác phục vụ. Cuối cùng thì những chiếc nem khá khô cũng như một đĩa nem rán bị nhầm lẫn nhanh chóng bị vứt đi. Đối với tôi, không ấn tượng chút nào, nhưng những người khác dường như có đồ ăn trông ngon.",0,0,4,4,0,0
108,"Tài xế đẹp trai nhiệt tình, phục vụ chu đáo.",0,0,0,0,5,0
109,"Quán kiểu thoái mái, view bình thường nhưng được cái không gian thoáng, thoái mái không gò bó. Đặc biệt nước siêu ngon với nhiều món lạ, quy nhơn chưa thấy. Vote cho Trà đào, trà đen machiato, cafe cốt dừa, đặc biệt dừa mít nghe lạ lạ mà uống cũng lạ lạ luôn. Giá theo mình khá hạt dẻ. Mình đi 2 người. Đang có chương trình giảm giá 20 nên uống luôn 3ly, giá có 36k. Nói chung mình sẽ trở lại để thử hết menu vì uống ly nào cũng ngon. Hihi",0,0,0,5,0,0
110,"Quán nhỏ nhỏ , xinh xinh . Deco quán khá lạ , kiểu deco của mấy quán cf ngày xưa . Chắc là quán coffe kiểu cổ nên chắc lấy tên 1990 là vậy . Nói chung là phong cách deco khá ổn , nhưng buổi tối thì ánh đèn khá mờ . Nhân viên phục vụ nhân nhẹn , thân thiện . Giá cả ổn so với mặt bằng thành phố Buổi tối thường có chương trình guitar và hát . Khách cũng có thể lên hát và đàn vô tư . Nước uống ngon .  Thích quán ở chỗ quán khá yên tĩnh , đến đây học vào buổi chiều thì tuyệt luôn  Sẽ luôn luôn ủng hộ quán !!",0,0,0,5,0,0
111,"Khe vịn mở cửa tủ quần áo hơi cạn nên khi mở hơi khó, dễ gãy móng tay, nên khoét sâu hơn hoặc có nắm cửa bên ngoài.",0,2,0,0,0,0
112,"Nhiều dịch vụ xung quanh ks như massage, giặt ủi...rất tiện",4,0,0,0,0,0
113,"Đến quán vào tối chủ nhật, quán khá đông lên gọi món hơi lâu. Các món chế biến ngon, xôi gà chiên trẻ con rất thích. Giá cả hợp lý, nhân viên nhiệt tình.",0,0,0,4,0,0
114,"Tuy ảnh hưởng mùa covid không hỗ trợ được trực tiếp nhưng hỗ trợ online với thái độ thân thiện, nhanh chóng và chính xác.",0,5,0,0,0,0
115,"Lần đầu tiên ghé ăn nhưng rất hài lòng, chắc chắn là sẽ quay lại",0,0,0,5,0,0
116,"Nhân viên phục vụ rất nhiệt tình, giá cả cũng tầm trung, hợp lý. Ks có book dùm vé đi đảo cho khách và cho thuê xe máy nên rất thuận tiện",0,5,0,0,0,0
117,"Nước và càe tạm được nhưng phải gọi là quá đắt đỏ . Nước ở đây thấp nhất là 35k . Thái độ nhân viên thì không được thân thiện cho lắm . Tuy nhiên điểm cộng là view nhìn ra biển khá đẹp nhưng hơi lạnh , trong phòng điều hoà thì ấm hơn nhưng không có gì đặc sắc . Có thể lựa nhiều quán trong nội thành view đẹp hơn mà giá cả phải chăng hơn .",0,0,0,3,0,0
118,"Mình book phòng view biển nhưng view không đẹp, có nhiều tòa nhà, công trình đang thi công che khuất tầm nhìn. Không được đẹp như hình mô tả.",0,2,0,0,0,0
119,"Khách sạn mới, sạch sẽ, phòng đủ rộng, nhìn ra biển. Bể bơi nhỏ nhưng sạch và nhìn ra biển rất đẹp. Vị trí gần biển, thuận tiện cho ăn uống, mua bán. Nhân viên thân thiện và rất lễ độ.",0,5,0,0,0,0
120,"Cám ơn Bình Minh Tải cho mình trải nghiệm tốt. Xe dừng nghỉ ở trạm Xuân Hưng, cơm ăn rất ngon, ngồi thành nhóm như ăn tiệc ăn được nhiều món, vui và ngon miệng hơn. Giá ăn nằm trong giá vé rồi. Tài xế và anh đi cùng rất nhiệt tình, sắp xếp chổ cho khách ngồi ăn đủ bàn hết rồi hai ảnh mới bắt đầu dùng bữa. Xe chạy êm, ngủ rất ngon. Thông báo đến nơi rồi mà mình vẫn muốn ngủ nữa ]] Giường thì rộng rãi nha, thắt Seatbelt rồi thì tha hồ nằm thoải mái, giường nằm có massage nhiều chế độ nữa. Mình rất hài lòng.",0,0,0,0,5,0
121,"Trên thực tế, một tài xế taxi khác đã cố gắng giả vờ như anh ta ở đó để đón tôi và tài xế công ty Saigon Tranfers của tôi đã nhanh chóng giải tán anh ta.",0,0,0,0,3,0
122,"Quán bình dân nhưng hải sản rất tươi, ngon, đặc biệt ghẹ còn sống, tôm càng ngon, ốc nhiều loại chế biến vừa miệng, giá cả hợp lý, đi đông người có thể gọi điện thoại liên hệ đặt chỗ trước rất tiện",0,0,0,5,0,0
123,"Gia đình đi thì đăng kí với sdt này. Tham quan vào thứ 4 và Chủ Nhật giờ hành chính. Gọi sdt này để đăng kí trc, bác bảo vệ nói thế ấy",2,0,0,0,0,0
124,"Quán cà phê và khách sạn, trong chính khách sạn, chúng tôi không chỉ ở trên bãi biển. Họ làm sạch bãi biển và làm sạch. Có một số giường tắm nắng với ô. Biển sạch. Nơi này thật đẹp. Nhưng rất nhiều rác trên bờ biển gần làng. Bạn có thể đi chèo thuyền kayak trên đảo ở đây.",0,3,0,0,0,0
125,Hẹn với đối tác nên đi kiếm quán nào chất chất mà view đẹp thì thấy quán này. Xung quanh toàn là nhà cao tầng nhưng nhìn quán cảm giác rất quán vườn. Xung quanh chỗ ngồi nào cũng có cây trồng mà ko phải cây nhỏ. Nên mát và rất đẹp. Ngồi trong đẹp theo phong cách tuổi teen.Có máy lạnh nên không hút thuốc. Ngồi trước thì thoáng mát view quá đẹp luôn. Tối bật đèn lên thì lung linh luôn. Cảm giác không có các tòa nhà xung quanh. Nước uống cũng ngon. Hài lòng.,0,0,0,4,0,0
126,"Vị trí đẹp, quản lý bộ phận lễ tân nhiệt tình, tận tình, chu đáo.",0,5,0,0,0,0
127,"Cách âm kém, đêm hôm phòng bên cạnh cười nghe rõ. Không có nhân viên hỗ trợ xách đồ. View biển nhưng trước mặt có công trình xây dựng",0,2,0,0,0,0
128,"Nóng như thế này mà kiếm những quán trà sữa có phòng lạnh xong oder trà sữa cùng đám bạn họp chuyện thì hết sẩy vào đâu đc. Quán này view khá là rộng nên tụ tập cũng không sao nhan. Về nước thì có nhiều sự lựa chọn, mình thấy trà sữa ở đây khá là ngon, giá thì thấy bình dân nên hợp lý cho sinh viên học sinh nè. à còn nằm gần trường đại học Quy Nhơn nên sẽ bắt gặp sinh viên ở quán đông :. Nhân viên phục vụ vui vẻ hòa đồng rất tốt nè,... <3 <3 có dịp sẽ ghé quán.",0,0,0,5,0,0
129,"Đánh giá 1 sao cho rạp chiếu phim starlight, hôm mình đi xem phim tối mồng 6 tết rạp 1, màn hình coi mà nhòe ánh sáng xanh, đã reset màn hình lại trong lúc đang xem nhưng vẫn k hết. Lần đầu xem cũng như lần cuối :",1,0,0,0,0,0
130,Thực phẩm tốt nhưng đắt tiền cho những gì bạn nhận được,0,0,0,3,0,0
131,"Đã trải nghiệm. Tổng đài gọi báo sẽ đón trước 30' nhưng tài gọi điện trước 1 tiếng, phải kiên quyết lắm mới làm tài đồng ý 30'. So sánh với limousine bên hoa mai thì xe nhỏ hơn nhiều. Khoảng cách giữa các ghế rất chật. Không có chế độ massage. Mình đi chuyến đà lạt tphcm mà đến 300k so ra không đáng giá tiền.",0,0,0,0,2,0
132,"Đồ ăn và đồ uống đẹp mắt. Thực sự rất thích rượu vang và bữa ăn, lời khen cho đầu bếp. Nhân viên lịch sự và hiệu quả, ngay cả khi chúng tôi mất một chút thời gian để chọn những gì chúng tôi muốn.",5,0,0,5,0,0
133,"Tối thứ 7 nầy ở đây có tiệc halloween nè, vé có 99k mà có quá trời dịch vụ tuyệt vời luôn, bt cũng thích đến đây nge nhạc sống rồi bây giờ có thêm tiệc halloween nữa thì quá tuyệt vời luôn. Nge nói có cái vẽ uv phát sáng gì nữa á nên thiệt là mong chờ quá đi thôi, ai đi thì lập kèo đi chung với mị luôn nhoaaa",0,0,0,5,0,0
134,"Bãi biển cho du khách tắm, ở đây toàn những nhà hàng hải sản. Chưa tới nơi đã có người giới thiệu dẫn đi tour ra đảo",3,0,0,0,0,0
135,"Cửa hàng cần quản lý lại nhân viên và cách phục vụ. Khi đưa lại thẻ cho khách phải đưa luôn bill và số bàn đầy đủ, không đưa 23 lần.",0,0,0,2,0,0
136,Có nhiều cho chơi mới mình hay dẫn con mình qua đây chơi,5,0,0,0,0,0
137,"Toàn bộ chăn, gối màu trắng nhìn sạch sẽ.",0,5,0,0,0,0
138,Quán có không gian rộng rãi thiết kế thật thơ mộng và trang nhã phù hợp với mọi lứa tuổi đặc biệt là học sinh sinh viên... menu nước đa dạng phong phú với nhiều món nước lạ hấp dẫn đánh thức mọi giác quan khi các bạn đến vui chơi và thưởng thức đồ uống ở đây... quán cũng rất là dễ tìm gần các trường học và nằm ngay giữa trung tâm thành phố... cách phục vụ của các bạn nhân viên ở đây cực kì dễ thương và vui vẻ nhé... vậy thì các bạn còn không bỏ chút thời gian mà đến quán thưởng thức và sống ảo các kiểu nào...,0,0,0,5,0,0
